,SIM Time,Waiting Time,Waiting Car,Action,Reward
872,873,1618.0,26,[32],-9
873,874,1642.0,26,[8],-9
874,875,1667.0,27,[16],-9
875,876,1692.0,26,[32],-9
876,877,1715.0,26,[16],-9
877,878,1741.0,27,[8],-9
878,879,1767.0,26,[16],-9
879,880,1793.0,26,[16],-9
880,881,1819.0,27,[64],-9
881,882,1845.0,26,[64],-9
882,883,1871.0,26,[64],-9
883,884,1897.0,27,[24],-9
884,885,1923.0,27,[24],-9
885,886,1928.0,26,[32],-9
886,887,1932.0,26,[24],-9
887,888,1936.0,26,[24],-9
888,889,1940.0,25,[24],-9
889,890,1944.0,25,[8],-9
890,891,1947.0,25,[64],-9
891,892,1948.0,24,[8],-9
892,893,1967.0,24,[8],-9
893,894,1969.0,23,[48],-9
894,895,1968.0,23,[16],-9
895,896,1985.0,23,[32],-9
896,897,2002.0,22,[32],-9
897,898,2019.0,23,[32],-9
898,899,2036.0,23,[8],-9
899,900,2053.0,22,[48],-9
900,901,2070.0,22,[48],-9
901,902,2087.0,23,[64],-9
902,903,2104.0,22,[48],-9
903,904,2121.0,22,[24],-9
904,905,2138.0,23,[8],-9
905,906,2155.0,23,[48],-9
906,907,2172.0,24,[8],-9
907,908,2189.0,24,[8],-9
908,909,2207.0,24,[8],-9
909,910,2226.0,25,[48],-9
910,911,2245.0,25,[52],-9
911,912,2265.0,26,[16],-9
912,913,2286.0,25,[52],-9
913,914,2307.0,25,[24],-9
914,915,2329.0,26,[48],-9
915,916,2352.0,25,[64],-9
916,917,2375.0,26,[8],-9
917,918,2398.0,26,[52],-9
918,919,2422.0,26,[16],-9
919,920,2446.0,26,[8],-9
920,921,2471.0,26,[32],-9
921,922,2496.0,26,[16],-9
922,923,2522.0,26,[16],-9
923,924,2548.0,26,[64],-9
924,925,2574.0,26,[32],-9
925,926,2600.0,26,[48],-9
926,927,2626.0,26,[32],-9
927,928,2652.0,27,[32],-9
928,929,2678.0,27,[24],-9
929,930,2682.0,26,[8],-9
930,931,2685.0,26,[64],-9
931,932,2688.0,26,[8],-9
932,933,2690.0,25,[8],-9
933,934,2692.0,25,[24],-9
934,935,2693.0,26,[48],-9
935,936,2695.0,25,[24],-9
936,937,2697.0,26,[32],-9
937,938,2715.0,24,[16],-9
938,939,2716.0,25,[48],-9
939,940,2733.0,25,[64],-9
940,941,2750.0,25,[52],-9
941,942,2767.0,24,[8],-9
942,943,2784.0,25,[32],-9
943,944,2801.0,24,[8],-9
944,945,2818.0,23,[48],-9
945,946,2835.0,24,[8],-9
946,947,2852.0,23,[48],-9
947,948,2869.0,23,[32],-9
948,949,2886.0,23,[24],-9
949,950,2903.0,24,[64],-9
950,951,2920.0,24,[64],-9
951,952,2723.0,24,[64],-9
952,953,2527.0,24,[52],-9
953,954,2332.0,24,[24],-9
954,955,2136.0,24,[32],-9
955,956,1941.0,22,[48],-9
956,957,1746.0,23,[52],-9
957,958,1549.0,23,[24],-9
958,959,1355.0,22,[24],-9
959,960,1160.0,23,[48],-9
960,961,1174.0,23,[32],-9
961,962,979.0,22,[32],-9
962,963,993.0,22,[24],-9
963,964,1008.0,22,[16],-9
964,965,1023.0,22,[8],-9
965,966,1038.0,20,[32],-9
966,967,1053.0,20,[32],-9
967,968,1068.0,21,[32],-9
968,969,1083.0,21,[48],-9
969,970,1098.0,21,[16],-9
970,971,1113.0,23,[16],-9
971,972,1128.0,22,[24],-9
972,973,1143.0,22,[32],-9
973,974,1137.0,23,[32],-9
974,975,1132.0,24,[52],-9
975,976,1125.0,24,[8],-9
976,977,1119.0,24,[8],-9
977,978,1114.0,25,[8],-9
978,979,1109.0,24,[16],-9
979,980,1105.0,23,[52],-9
980,981,1119.0,22,[16],-9
981,982,1115.0,22,[8],-9
982,983,1129.0,22,[16],-9
983,984,1144.0,21,[64],-9
984,985,1160.0,21,[16],-9
985,986,1177.0,21,[52],-9
986,987,1194.0,21,[48],-9
987,988,1211.0,20,[8],-9
988,989,1228.0,21,[52],-9
989,990,1245.0,20,[16],-9
990,991,1262.0,20,[8],-9
991,992,1279.0,20,[24],-9
992,993,1296.0,19,[16],-9
993,994,1313.0,19,[48],-9
994,995,1308.0,17,[48],-9
995,996,1302.0,17,[24],-9
996,997,1296.0,17,[24],-9
997,998,1290.0,17,[16],-9
998,999,1284.0,18,[32],-9
999,1000,1297.0,17,[24],-9
1000,1001,1288.0,17,[52],-9
1001,1002,1279.0,16,[48],-9
1002,1003,1270.0,16,[16],-9
1003,1004,1260.0,16,[24],-9
1004,1005,1249.0,15,[64],-9
1005,1006,1257.0,15,[8],-9
1006,1007,1265.0,14,[48],-9
1007,1008,1273.0,15,[24],-9
1008,1009,1282.0,14,[48],-9
1009,1010,1291.0,14,[48],-9
1010,1011,1300.0,14,[24],-9
1011,1012,1309.0,15,[32],-9
1012,1013,1318.0,16,[32],-9
1013,1014,1327.0,16,[24],-9
1014,1015,1336.0,17,[16],-9
1015,1016,1345.0,17,[24],-9
1016,1017,1354.0,17,[16],-9
1017,1018,1344.0,16,[8],-9
1018,1019,1343.0,16,[8],-9
1019,1020,1350.0,16,[32],-9
1020,1021,1360.0,17,[32],-9
1021,1022,1371.0,18,[52],-9
1022,1023,1382.0,16,[16],-9
1023,1024,1393.0,17,[32],-9
1024,1025,1405.0,16,[52],-9
1025,1026,1417.0,16,[8],-9
1026,1027,1430.0,16,[16],-9
1027,1028,1443.0,16,[16],-9
1028,1029,1456.0,16,[64],-9
1029,1030,1470.0,17,[52],-9
1030,1031,1484.0,17,[48],-9
1031,1032,1498.0,17,[52],-9
1032,1033,1512.0,16,[24],-9
1033,1034,1526.0,16,[8],-9
1034,1035,1541.0,16,[8],-9
1035,1036,1557.0,16,[8],-9
1036,1037,1573.0,18,[64],-9
1037,1038,1589.0,18,[64],-9
1038,1039,1583.0,17,[8],-9
1039,1040,1578.0,17,[8],-9
1040,1041,1572.0,17,[16],-9
1041,1042,1565.0,17,[64],-9
1042,1043,1559.0,16,[8],-9
1043,1044,1553.0,15,[24],-9
1044,1045,1548.0,16,[64],-9
1045,1046,1558.0,15,[32],-9
1046,1047,1555.0,14,[24],-9
1047,1048,1551.0,13,[24],-9
1048,1049,1549.0,13,[16],-9
1049,1050,1556.0,13,[24],-9
1050,1051,1563.0,13,[32],-9
1051,1052,1570.0,13,[52],-9
1052,1053,1577.0,12,[52],-9
1053,1054,1584.0,12,[16],-9
1054,1055,1591.0,11,[64],-9
1055,1056,1598.0,11,[52],-9
1056,1057,1605.0,12,[52],-9
1057,1058,1612.0,13,[16],-9
1058,1059,1619.0,13,[16],-9
1059,1060,1626.0,14,[8],-9
1060,1061,1174.0,12,[48],-9
1061,1062,1179.0,13,[32],-9
1062,1063,945.0,13,[48],-9
1063,1064,711.0,15,[64],-9
1064,1065,716.0,15,[16],-9
1065,1066,482.0,15,[48],3
1066,1067,250.0,15,[52],5
1067,1068,19.0,13,[32],7
1068,1069,23.0,14,[52],7
1069,1070,27.0,14,[52],7
1070,1071,33.0,13,[8],7
1071,1072,40.0,13,[16],7
1072,1073,47.0,13,[16],7
1073,1074,54.0,13,[8],7
1074,1075,62.0,14,[64],7
1075,1076,70.0,14,[16],7
1076,1077,79.0,15,[32],7
1077,1078,88.0,16,[32],7
1078,1079,98.0,15,[48],7
1079,1080,108.0,15,[64],7
1080,1081,118.0,17,[8],7
1081,1082,128.0,17,[64],7
1082,1083,117.0,15,[24],7
1083,1084,105.0,15,[52],7
1084,1085,94.0,16,[32],7
1085,1086,82.0,16,[52],7
1086,1087,70.0,14,[48],7
1087,1088,60.0,15,[24],7
1088,1089,49.0,14,[32],7
1089,1090,39.0,15,[52],7
1090,1091,31.0,14,[64],7
1091,1092,37.0,14,[64],7
1092,1093,29.0,15,[24],7
1093,1094,36.0,14,[64],7
1094,1095,43.0,13,[16],7
1095,1096,50.0,13,[32],7
1096,1097,57.0,12,[64],7
1097,1098,64.0,12,[32],7
1098,1099,71.0,12,[8],7
1099,1100,78.0,12,[64],7
1100,1101,65.0,12,[52],7
1101,1102,61.0,13,[16],7
1102,1103,65.0,13,[52],7
1103,1104,69.0,13,[16],7
1104,1105,74.0,16,[52],7
1105,1106,79.0,15,[48],7
1106,1107,64.0,16,[48],7
1107,1108,50.0,15,[52],7
1108,1109,36.0,15,[48],7
1109,1110,25.0,15,[64],7
1110,1111,27.0,15,[8],7
1111,1112,28.0,17,[8],7
1112,1113,30.0,15,[32],7
1113,1114,35.0,15,[8],7
1114,1115,41.0,13,[64],7
1115,1116,47.0,14,[64],7
1116,1117,53.0,14,[16],7
1117,1118,59.0,14,[52],7
1118,1119,65.0,13,[64],7
1119,1120,72.0,12,[16],7
1120,1121,79.0,13,[32],7
1121,1122,86.0,13,[52],7
1122,1123,94.0,14,[8],7
1123,1124,102.0,14,[32],7
1124,1125,110.0,14,[52],7
1125,1126,119.0,14,[16],7
1126,1127,108.0,14,[48],7
1127,1128,94.0,14,[64],7
1128,1129,80.0,14,[48],7
1129,1130,66.0,15,[24],7
1130,1131,51.0,14,[16],7
1131,1132,40.0,14,[16],7
1132,1133,33.0,15,[8],7
1133,1134,27.0,14,[48],7
1134,1135,34.0,14,[52],7
1135,1136,30.0,13,[8],7
1136,1137,25.0,14,[16],7
1137,1138,14.0,13,[64],7
1138,1139,10.0,12,[24],7
1139,1140,7.0,14,[16],7
1140,1141,3.0,11,[8],7
1141,1142,2.0,11,[16],7
1142,1143,1.0,12,[48],7
1143,1144,3.0,12,[64],7
1144,1145,5.0,12,[24],7
1145,1146,7.0,14,[64],7
1146,1147,9.0,14,[64],7
1147,1148,12.0,13,[64],7
1148,1149,16.0,15,[48],7
1149,1150,22.0,15,[32],7
1150,1151,28.0,17,[64],7
1151,1152,24.0,16,[48],7
1152,1153,31.0,15,[32],7
1153,1154,28.0,14,[48],7
1154,1155,31.0,13,[64],7
1155,1156,35.0,13,[16],7
1156,1157,40.0,13,[16],7
1157,1158,47.0,13,[16],7
1158,1159,54.0,14,[8],7
1159,1160,62.0,14,[64],7
1160,1161,71.0,14,[32],7
1161,1162,80.0,14,[16],7
1162,1163,90.0,13,[8],7
1163,1164,100.0,13,[48],7
1164,1165,110.0,13,[16],7
1165,1166,120.0,13,[16],7
1166,1167,130.0,13,[24],7
1167,1168,140.0,13,[16],7
1168,1169,150.0,13,[52],7
1169,1170,160.0,12,[32],5
1170,1171,146.0,12,[32],7
1171,1172,131.0,11,[64],7
1172,1173,115.0,11,[24],7
1173,1174,100.0,11,[64],7
1174,1175,84.0,9,[52],7
1175,1176,67.0,9,[16],7
1176,1177,50.0,7,[52],7
1177,1178,34.0,7,[32],7
1178,1179,17.0,7,[52],7
1179,1180,18.0,6,[52],7
1180,1181,0.0,6,[32],7
1181,1182,0.0,6,[8],7
1182,1183,0.0,5,[24],7
1183,1184,0.0,6,[48],7
1184,1185,0.0,5,[24],7
1185,1186,0.0,5,[52],7
1186,1187,0.0,6,[52],7
1187,1188,0.0,6,[48],7
1188,1189,0.0,7,[64],7
1189,1190,0.0,7,[48],7
1190,1191,0.0,7,[16],7
1191,1192,1.0,8,[24],7
1192,1193,3.0,7,[16],7
1193,1194,5.0,7,[48],7
1194,1195,7.0,8,[24],7
1195,1196,10.0,7,[24],7
1196,1197,14.0,8,[32],7
1197,1198,19.0,7,[48],7
1198,1199,24.0,7,[52],7
1199,1200,29.0,8,[32],7
1200,1201,34.0,8,[16],7
1201,1202,39.0,8,[64],7
1202,1203,44.0,8,[64],7
1203,1204,49.0,8,[8],7
1204,1205,54.0,8,[24],7
1205,1206,59.0,8,[16],7
1206,1207,65.0,8,[32],7
1207,1208,71.0,9,[64],7
1208,1209,77.0,10,[24],7
1209,1210,84.0,10,[48],7
1210,1211,92.0,11,[64],7
1211,1212,100.0,12,[24],7
1212,1213,109.0,11,[8],7
1213,1214,119.0,12,[64],7
1214,1215,105.0,11,[24],7
1215,1216,90.0,12,[8],7
1216,1217,76.0,12,[64],7
1217,1218,61.0,12,[64],7
1218,1219,45.0,10,[24],7
1219,1220,36.0,10,[32],7
1220,1221,40.0,9,[32],7
1221,1222,31.0,7,[48],7
1222,1223,21.0,7,[64],7
1223,1224,11.0,6,[32],7
1224,1225,0.0,6,[24],7
1225,1226,0.0,6,[52],7
1226,1227,0.0,5,[32],7
1227,1228,0.0,6,[52],7
1228,1229,0.0,5,[16],7
1229,1230,0.0,6,[64],7
1230,1231,0.0,7,[48],7
1231,1232,0.0,7,[64],7
1232,1233,0.0,7,[8],7
1233,1234,0.0,7,[8],7
1234,1235,1.0,6,[52],7
1235,1236,3.0,6,[32],7
1236,1237,5.0,6,[8],7
1237,1238,8.0,6,[8],7
1238,1239,12.0,7,[24],7
1239,1240,17.0,7,[32],7
1240,1241,22.0,7,[52],7
1241,1242,28.0,7,[16],7
1242,1243,34.0,7,[64],7
1243,1244,40.0,7,[32],7
1244,1245,46.0,7,[32],7
1245,1246,52.0,7,[64],7
1246,1247,58.0,7,[64],7
1247,1248,64.0,8,[24],7
1248,1249,70.0,8,[64],7
1249,1250,76.0,8,[16],7
1250,1251,82.0,7,[48],7
1251,1252,88.0,8,[8],7
1252,1253,95.0,8,[64],7
1253,1254,102.0,8,[24],7
1254,1255,109.0,8,[48],7
1255,1256,116.0,8,[48],7
1256,1257,123.0,9,[24],7
1257,1258,130.0,8,[32],7
1258,1259,112.0,7,[16],7
1259,1260,93.0,7,[48],7
1260,1261,74.0,8,[8],7
1261,1262,54.0,8,[16],7
1262,1263,33.0,6,[24],7
1263,1264,12.0,6,[52],7
1264,1265,0.0,5,[24],7
1265,1266,0.0,4,[52],7
1266,1267,0.0,4,[8],7
1267,1268,0.0,3,[64],7
1268,1269,0.0,3,[16],7
1269,1270,0.0,3,[32],7
1270,1271,0.0,2,[24],7
1271,1272,0.0,2,[48],7
1272,1273,0.0,1,[64],7
1273,1274,0.0,2,[32],7
1274,1275,0.0,1,[8],7
1275,1276,0.0,1,[24],7
1276,1277,0.0,1,[64],7
1277,1278,0.0,2,[16],7
1278,1279,0.0,1,[16],7
1279,1280,1.0,1,[8],7
1280,1281,2.0,1,[64],7
1281,1282,3.0,1,[52],7
1282,1283,4.0,1,[48],7
1283,1284,5.0,1,[24],7
1284,1285,6.0,1,[52],7
1285,1286,7.0,1,[24],7
1286,1287,8.0,1,[24],7
1287,1288,9.0,1,[24],7
1288,1289,10.0,1,[24],7
1289,1290,11.0,1,[24],7
1290,1291,12.0,1,[16],7
1291,1292,13.0,1,[16],7
1292,1293,14.0,1,[16],7
1293,1294,15.0,1,[8],7
1294,1295,16.0,1,[24],7
1295,1296,17.0,1,[48],7
1296,1297,18.0,1,[24],7
1297,1298,19.0,1,[48],7
1298,1299,20.0,1,[64],7
1299,1300,21.0,1,[48],7
1300,1301,22.0,1,[16],7
1301,1302,23.0,1,[48],7
1302,1303,0.0,0,[48],7
1303,1304,0.0,0,[64],7
1304,1305,0.0,0,[8],7
1305,1306,0.0,0,[16],7
1306,1307,0.0,0,[8],7
1307,1308,0.0,0,[32],7
1308,1309,0.0,0,[16],7
1309,1310,0.0,0,[48],7
1310,1311,0.0,0,[24],7
1311,1312,0.0,0,[24],7
1312,1313,0.0,0,[32],7
1313,1314,0.0,0,[64],7
1314,1315,0.0,0,[52],7
1315,1316,0.0,0,[24],7
1316,1317,0.0,0,[24],7
1317,1318,0.0,0,[52],7
1318,1319,0.0,0,[8],7
1319,1320,0.0,0,[8],7
1320,1321,0.0,0,[24],7
1321,1322,0.0,0,[48],7
1322,1323,0.0,0,[48],7
1323,1324,0.0,0,[32],7
1324,1325,0.0,0,[24],7
1325,1326,0.0,0,[64],7
1326,1327,0.0,0,[32],7
1327,1328,0.0,0,[52],7
1328,1329,0.0,0,[52],7
1329,1330,0.0,0,[52],7
1330,1331,0.0,0,[32],7
1331,1332,0.0,0,[24],7
1332,1333,0.0,0,[64],7
1333,1334,0.0,0,[48],7
1334,1335,0.0,0,[32],7
1335,1336,0.0,0,[16],7
1336,1337,0.0,0,[52],7
1337,1338,0.0,0,[48],7
1338,1339,0.0,0,[16],7
1339,1340,0.0,0,[48],7
1340,1341,0.0,0,[8],7
1341,1342,0.0,0,[48],7
1342,1343,0.0,0,[48],7
1343,1344,0.0,0,[32],7
1344,1345,0.0,0,[24],7
1345,1346,0.0,0,[8],7
1346,1347,0.0,0,[8],7
1347,1348,0.0,0,[32],7
1348,1349,0.0,0,[8],7
1349,1350,0.0,0,[32],7
1350,1351,0.0,0,[48],7
1351,1352,0.0,0,[64],7
1352,1353,0.0,0,[52],7
1353,1354,0.0,1,[48],7
1354,1355,0.0,1,[16],7
1355,1356,0.0,1,[24],7
1356,1357,0.0,1,[48],7
1357,1358,0.0,0,[32],7
1358,1359,0.0,0,[52],7
1359,1360,0.0,0,[16],7
1360,1361,0.0,0,[32],7
1361,1362,0.0,0,[24],7
1362,1363,0.0,0,[24],7
1363,1364,0.0,0,[48],7
1364,1365,0.0,0,[64],7
1365,1366,0.0,0,[52],7
1366,1367,0.0,0,[24],7
1367,1368,0.0,0,[32],7
1368,1369,0.0,0,[24],7
1369,1370,0.0,0,[24],7
1370,1371,0.0,0,[48],7
1371,1372,0.0,0,[8],7
1372,1373,0.0,0,[48],7
1373,1374,0.0,0,[8],7
1374,1375,0.0,0,[48],7
1375,1376,0.0,0,[24],7
1376,1377,0.0,0,[64],7
1377,1378,0.0,0,[8],7
1378,1379,0.0,0,[24],7
1379,1380,0.0,0,[32],7
1380,1381,0.0,0,[8],7
1381,1382,0.0,0,[48],7
